timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1759607107243,274,Petición HTTP,201,Created,Grupo de Hilos 1-8,text,true,,896,236,8,8,https://fakestoreapi.com/auth/login,274,0,0
1759607107269,281,Petición HTTP,201,Created,Grupo de Hilos 1-7,text,true,,896,237,8,8,https://fakestoreapi.com/auth/login,281,0,0
1759607107322,272,Petición HTTP,201,Created,Grupo de Hilos 1-1,text,true,,893,235,8,8,https://fakestoreapi.com/auth/login,272,0,0
1759607107367,276,Petición HTTP,201,Created,Grupo de Hilos 1-5,text,true,,897,241,8,8,https://fakestoreapi.com/auth/login,276,0,0
1759607107372,272,Petición HTTP,201,Created,Grupo de Hilos 1-3,text,true,,894,235,8,8,https://fakestoreapi.com/auth/login,272,0,0
1759607107407,277,Petición HTTP,201,Created,Grupo de Hilos 1-6,text,true,,896,236,8,8,https://fakestoreapi.com/auth/login,277,0,0
1759607107475,274,Petición HTTP,201,Created,Grupo de Hilos 1-2,text,true,,893,235,8,8,https://fakestoreapi.com/auth/login,274,0,0
1759607107472,283,Petición HTTP,201,Created,Grupo de Hilos 1-4,text,true,,906,237,8,8,https://fakestoreapi.com/auth/login,283,0,0
1759607107550,284,Petición HTTP,201,Created,Grupo de Hilos 1-7,text,true,,904,235,8,8,https://fakestoreapi.com/auth/login,284,0,0
1759607107594,278,Petición HTTP,201,Created,Grupo de Hilos 1-1,text,true,,892,236,8,8,https://fakestoreapi.com/auth/login,278,0,0
1759607107643,275,Petición HTTP,201,Created,Grupo de Hilos 1-5,text,true,,900,237,8,8,https://fakestoreapi.com/auth/login,275,0,0
1759607107645,277,Petición HTTP,201,Created,Grupo de Hilos 1-3,text,true,,893,235,8,8,https://fakestoreapi.com/auth/login,277,0,0
1759607107684,279,Petición HTTP,201,Created,Grupo de Hilos 1-6,text,true,,895,241,8,8,https://fakestoreapi.com/auth/login,279,0,0
1759607107749,282,Petición HTTP,201,Created,Grupo de Hilos 1-2,text,true,,892,235,8,8,https://fakestoreapi.com/auth/login,282,0,0
1759607107755,286,Petición HTTP,201,Created,Grupo de Hilos 1-4,text,true,,896,236,8,8,https://fakestoreapi.com/auth/login,286,0,0
1759607107517,592,Petición HTTP,201,Created,Grupo de Hilos 1-8,text,true,,899,241,8,8,https://fakestoreapi.com/auth/login,592,0,0
1759607107834,276,Petición HTTP,201,Created,Grupo de Hilos 1-7,text,true,,894,237,8,8,https://fakestoreapi.com/auth/login,276,0,0
1759607107873,273,Petición HTTP,201,Created,Grupo de Hilos 1-1,text,true,,889,235,8,8,https://fakestoreapi.com/auth/login,273,0,0
1759607107922,268,Petición HTTP,201,Created,Grupo de Hilos 1-3,text,true,,894,235,8,8,https://fakestoreapi.com/auth/login,268,0,0
1759607107918,280,Petición HTTP,201,Created,Grupo de Hilos 1-5,text,true,,901,241,8,8,https://fakestoreapi.com/auth/login,280,0,0
1759607107963,278,Petición HTTP,201,Created,Grupo de Hilos 1-6,text,true,,892,236,8,8,https://fakestoreapi.com/auth/login,278,0,0
1759607108032,281,Petición HTTP,201,Created,Grupo de Hilos 1-2,text,true,,898,237,8,8,https://fakestoreapi.com/auth/login,281,0,0
1759607108042,283,Petición HTTP,201,Created,Grupo de Hilos 1-4,text,true,,891,235,8,8,https://fakestoreapi.com/auth/login,283,0,0
1759607108109,276,Petición HTTP,201,Created,Grupo de Hilos 1-8,text,true,,901,241,8,8,https://fakestoreapi.com/auth/login,276,0,0
1759607108110,279,Petición HTTP,201,Created,Grupo de Hilos 1-7,text,true,,904,235,8,8,https://fakestoreapi.com/auth/login,279,0,0
1759607108146,280,Petición HTTP,201,Created,Grupo de Hilos 1-1,text,true,,890,236,8,8,https://fakestoreapi.com/auth/login,280,0,0
1759607108190,273,Petición HTTP,201,Created,Grupo de Hilos 1-3,text,true,,902,237,8,8,https://fakestoreapi.com/auth/login,273,0,0
1759607108199,276,Petición HTTP,201,Created,Grupo de Hilos 1-5,text,true,,893,235,8,8,https://fakestoreapi.com/auth/login,276,0,0
1759607108241,278,Petición HTTP,201,Created,Grupo de Hilos 1-6,text,true,,893,241,8,8,https://fakestoreapi.com/auth/login,278,0,0
1759607108313,278,Petición HTTP,201,Created,Grupo de Hilos 1-2,text,true,,890,235,8,8,https://fakestoreapi.com/auth/login,278,0,0
1759607108325,281,Petición HTTP,201,Created,Grupo de Hilos 1-4,text,true,,892,236,8,8,https://fakestoreapi.com/auth/login,281,0,0
1759607108385,275,Petición HTTP,201,Created,Grupo de Hilos 1-8,text,true,,896,237,8,8,https://fakestoreapi.com/auth/login,275,0,0
1759607108390,279,Petición HTTP,201,Created,Grupo de Hilos 1-7,text,true,,889,235,8,8,https://fakestoreapi.com/auth/login,279,0,0
1759607108426,273,Petición HTTP,201,Created,Grupo de Hilos 1-1,text,true,,899,241,8,8,https://fakestoreapi.com/auth/login,273,0,0
1759607108463,275,Petición HTTP,201,Created,Grupo de Hilos 1-3,text,true,,894,235,8,8,https://fakestoreapi.com/auth/login,275,0,0
1759607108475,284,Petición HTTP,201,Created,Grupo de Hilos 1-5,text,true,,890,236,8,8,https://fakestoreapi.com/auth/login,284,0,0
1759607108519,279,Petición HTTP,201,Created,Grupo de Hilos 1-6,text,true,,900,237,8,8,https://fakestoreapi.com/auth/login,279,0,0
1759607108592,280,Petición HTTP,201,Created,Grupo de Hilos 1-2,text,true,,901,235,8,8,https://fakestoreapi.com/auth/login,280,0,0
1759607108606,290,Petición HTTP,201,Created,Grupo de Hilos 1-4,text,true,,903,241,8,8,https://fakestoreapi.com/auth/login,290,0,0
1759607108660,272,Petición HTTP,201,Created,Grupo de Hilos 1-8,text,true,,890,235,8,8,https://fakestoreapi.com/auth/login,272,0,0
1759607108669,277,Petición HTTP,201,Created,Grupo de Hilos 1-7,text,true,,892,236,8,8,https://fakestoreapi.com/auth/login,277,0,0
1759607108699,281,Petición HTTP,201,Created,Grupo de Hilos 1-1,text,true,,902,237,8,8,https://fakestoreapi.com/auth/login,281,0,0
1759607108739,278,Petición HTTP,201,Created,Grupo de Hilos 1-3,text,true,,901,235,8,8,https://fakestoreapi.com/auth/login,278,0,0
1759607108764,281,Petición HTTP,201,Created,Grupo de Hilos 1-5,text,true,,899,241,8,8,https://fakestoreapi.com/auth/login,281,0,0
1759607108798,283,Petición HTTP,201,Created,Grupo de Hilos 1-6,text,true,,898,235,8,8,https://fakestoreapi.com/auth/login,283,0,0
1759607108872,279,Petición HTTP,201,Created,Grupo de Hilos 1-2,text,true,,888,236,8,8,https://fakestoreapi.com/auth/login,279,0,0
1759607108896,281,Petición HTTP,201,Created,Grupo de Hilos 1-4,text,true,,906,237,8,8,https://fakestoreapi.com/auth/login,281,0,0
1759607108933,274,Petición HTTP,201,Created,Grupo de Hilos 1-8,text,true,,893,235,8,8,https://fakestoreapi.com/auth/login,274,0,0
1759607108946,278,Petición HTTP,201,Created,Grupo de Hilos 1-7,text,true,,901,241,8,8,https://fakestoreapi.com/auth/login,278,0,0
1759607108980,279,Petición HTTP,201,Created,Grupo de Hilos 1-1,text,true,,890,235,8,8,https://fakestoreapi.com/auth/login,279,0,0
1759607109017,275,Petición HTTP,201,Created,Grupo de Hilos 1-3,text,true,,894,236,8,8,https://fakestoreapi.com/auth/login,275,0,0
1759607109045,278,Petición HTTP,201,Created,Grupo de Hilos 1-5,text,true,,900,237,8,8,https://fakestoreapi.com/auth/login,278,0,0
1759607109082,289,Petición HTTP,201,Created,Grupo de Hilos 1-6,text,true,,893,235,8,8,https://fakestoreapi.com/auth/login,289,0,0
1759607109151,278,Petición HTTP,201,Created,Grupo de Hilos 1-2,text,true,,903,241,8,8,https://fakestoreapi.com/auth/login,278,0,0
1759607109177,284,Petición HTTP,201,Created,Grupo de Hilos 1-4,text,true,,888,235,8,8,https://fakestoreapi.com/auth/login,284,0,0
1759607109207,278,Petición HTTP,201,Created,Grupo de Hilos 1-8,text,true,,894,236,8,8,https://fakestoreapi.com/auth/login,278,0,0
1759607109224,284,Petición HTTP,201,Created,Grupo de Hilos 1-7,text,true,,898,237,8,8,https://fakestoreapi.com/auth/login,284,0,0
1759607109260,279,Petición HTTP,201,Created,Grupo de Hilos 1-1,text,true,,897,235,8,8,https://fakestoreapi.com/auth/login,279,0,0
1759607109292,272,Petición HTTP,201,Created,Grupo de Hilos 1-3,text,true,,899,241,8,8,https://fakestoreapi.com/auth/login,272,0,0
1759607109323,275,Petición HTTP,201,Created,Grupo de Hilos 1-5,text,true,,900,235,8,8,https://fakestoreapi.com/auth/login,275,0,0
1759607109371,278,Petición HTTP,201,Created,Grupo de Hilos 1-6,text,true,,892,236,8,8,https://fakestoreapi.com/auth/login,278,0,0
1759607109429,283,Petición HTTP,201,Created,Grupo de Hilos 1-2,text,true,,900,237,8,8,https://fakestoreapi.com/auth/login,283,0,0
1759607109462,290,Petición HTTP,201,Created,Grupo de Hilos 1-4,text,true,,893,235,8,8,https://fakestoreapi.com/auth/login,290,0,0
1759607109486,276,Petición HTTP,201,Created,Grupo de Hilos 1-8,text,true,,895,241,8,8,https://fakestoreapi.com/auth/login,276,0,0
1759607109508,280,Petición HTTP,201,Created,Grupo de Hilos 1-7,text,true,,898,235,8,8,https://fakestoreapi.com/auth/login,280,0,0
1759607109540,275,Petición HTTP,201,Created,Grupo de Hilos 1-1,text,true,,896,236,8,8,https://fakestoreapi.com/auth/login,275,0,0
1759607109564,273,Petición HTTP,201,Created,Grupo de Hilos 1-3,text,true,,896,237,8,8,https://fakestoreapi.com/auth/login,273,0,0
1759607109599,276,Petición HTTP,201,Created,Grupo de Hilos 1-5,text,true,,901,235,8,8,https://fakestoreapi.com/auth/login,276,0,0
1759607109650,279,Petición HTTP,201,Created,Grupo de Hilos 1-6,text,true,,897,241,8,8,https://fakestoreapi.com/auth/login,279,0,0
1759607109712,282,Petición HTTP,201,Created,Grupo de Hilos 1-2,text,true,,894,235,8,8,https://fakestoreapi.com/auth/login,282,0,0
1759607109762,275,Petición HTTP,201,Created,Grupo de Hilos 1-8,text,true,,900,237,8,8,https://fakestoreapi.com/auth/login,275,0,0
1759607109752,289,Petición HTTP,201,Created,Grupo de Hilos 1-4,text,true,,898,236,8,8,https://fakestoreapi.com/auth/login,289,0,0
1759607109793,281,Petición HTTP,201,Created,Grupo de Hilos 1-7,text,true,,903,235,8,8,https://fakestoreapi.com/auth/login,281,0,0
1759607109815,278,Petición HTTP,201,Created,Grupo de Hilos 1-1,text,true,,895,241,8,8,https://fakestoreapi.com/auth/login,278,0,0
1759607109837,277,Petición HTTP,201,Created,Grupo de Hilos 1-3,text,true,,894,235,8,8,https://fakestoreapi.com/auth/login,277,0,0
1759607109875,280,Petición HTTP,201,Created,Grupo de Hilos 1-5,text,true,,902,236,8,8,https://fakestoreapi.com/auth/login,280,0,0
1759607109929,278,Petición HTTP,201,Created,Grupo de Hilos 1-6,text,true,,894,237,8,8,https://fakestoreapi.com/auth/login,278,0,0
1759607109995,274,Petición HTTP,201,Created,Grupo de Hilos 1-2,text,true,,899,235,8,8,https://fakestoreapi.com/auth/login,274,0,0
1759607110037,268,Petición HTTP,201,Created,Grupo de Hilos 1-8,text,true,,899,241,8,8,https://fakestoreapi.com/auth/login,268,0,0
1759607110041,275,Petición HTTP,201,Created,Grupo de Hilos 1-4,text,true,,896,235,8,8,https://fakestoreapi.com/auth/login,275,0,0
1759607110074,281,Petición HTTP,201,Created,Grupo de Hilos 1-7,text,true,,890,236,8,8,https://fakestoreapi.com/auth/login,281,0,0
1759607110094,273,Petición HTTP,201,Created,Grupo de Hilos 1-1,text,true,,898,237,8,8,https://fakestoreapi.com/auth/login,273,0,0
1759607110115,276,Petición HTTP,201,Created,Grupo de Hilos 1-3,text,true,,901,235,8,8,https://fakestoreapi.com/auth/login,276,0,0
1759607110155,277,Petición HTTP,201,Created,Grupo de Hilos 1-5,text,true,,907,241,8,8,https://fakestoreapi.com/auth/login,277,0,0
1759607110207,282,Petición HTTP,201,Created,Grupo de Hilos 1-6,text,true,,894,235,8,8,https://fakestoreapi.com/auth/login,282,0,0
1759607110269,281,Petición HTTP,201,Created,Grupo de Hilos 1-2,text,true,,896,236,8,8,https://fakestoreapi.com/auth/login,281,0,0
1759607110306,279,Petición HTTP,201,Created,Grupo de Hilos 1-8,text,true,,900,237,8,8,https://fakestoreapi.com/auth/login,279,0,0
1759607110316,285,Petición HTTP,201,Created,Grupo de Hilos 1-4,text,true,,901,235,8,8,https://fakestoreapi.com/auth/login,285,0,0
1759607110354,280,Petición HTTP,201,Created,Grupo de Hilos 1-7,text,true,,905,241,8,8,https://fakestoreapi.com/auth/login,280,0,0
1759607110366,282,Petición HTTP,201,Created,Grupo de Hilos 1-1,text,true,,892,235,8,8,https://fakestoreapi.com/auth/login,282,0,0
1759607110390,281,Petición HTTP,201,Created,Grupo de Hilos 1-3,text,true,,892,236,8,8,https://fakestoreapi.com/auth/login,281,0,0
1759607110431,284,Petición HTTP,201,Created,Grupo de Hilos 1-5,text,true,,894,237,8,8,https://fakestoreapi.com/auth/login,284,0,0
1759607110489,286,Petición HTTP,201,Created,Grupo de Hilos 1-6,text,true,,901,235,8,8,https://fakestoreapi.com/auth/login,286,0,0
1759607110549,280,Petición HTTP,201,Created,Grupo de Hilos 1-2,text,true,,899,241,8,8,https://fakestoreapi.com/auth/login,280,0,0
1759607110585,281,Petición HTTP,201,Created,Grupo de Hilos 1-8,text,true,,892,235,8,8,https://fakestoreapi.com/auth/login,281,0,0
1759607110601,284,Petición HTTP,201,Created,Grupo de Hilos 1-4,text,true,,898,236,8,8,https://fakestoreapi.com/auth/login,284,0,0
1759607110634,284,Petición HTTP,201,Created,Grupo de Hilos 1-7,text,true,,902,237,8,8,https://fakestoreapi.com/auth/login,284,0,0
1759607110651,272,Petición HTTP,201,Created,Grupo de Hilos 1-1,text,true,,895,235,8,8,https://fakestoreapi.com/auth/login,272,0,0
1759607110671,273,Petición HTTP,201,Created,Grupo de Hilos 1-3,text,true,,895,241,8,8,https://fakestoreapi.com/auth/login,273,0,0
1759607110715,281,Petición HTTP,201,Created,Grupo de Hilos 1-5,text,true,,890,235,8,8,https://fakestoreapi.com/auth/login,281,0,0
1759607110776,282,Petición HTTP,201,Created,Grupo de Hilos 1-6,text,true,,904,236,8,8,https://fakestoreapi.com/auth/login,282,0,0
1759607110829,277,Petición HTTP,201,Created,Grupo de Hilos 1-2,text,true,,898,237,8,8,https://fakestoreapi.com/auth/login,277,0,0
1759607110867,278,Petición HTTP,201,Created,Grupo de Hilos 1-8,text,true,,893,235,8,8,https://fakestoreapi.com/auth/login,278,0,0
1759607110885,285,Petición HTTP,201,Created,Grupo de Hilos 1-4,text,true,,897,241,8,8,https://fakestoreapi.com/auth/login,285,0,0
1759607110918,276,Petición HTTP,201,Created,Grupo de Hilos 1-7,text,true,,894,235,8,8,https://fakestoreapi.com/auth/login,276,0,0
1759607110923,283,Petición HTTP,201,Created,Grupo de Hilos 1-1,text,true,,894,236,8,8,https://fakestoreapi.com/auth/login,283,0,0
1759607110944,274,Petición HTTP,201,Created,Grupo de Hilos 1-3,text,true,,896,237,8,8,https://fakestoreapi.com/auth/login,274,0,0
1759607110997,279,Petición HTTP,201,Created,Grupo de Hilos 1-5,text,true,,897,235,8,8,https://fakestoreapi.com/auth/login,279,0,0
1759607111058,280,Petición HTTP,201,Created,Grupo de Hilos 1-6,text,true,,897,241,8,8,https://fakestoreapi.com/auth/login,280,0,0
1759607111106,279,Petición HTTP,201,Created,Grupo de Hilos 1-2,text,true,,900,235,8,8,https://fakestoreapi.com/auth/login,279,0,0
1759607111145,273,Petición HTTP,201,Created,Grupo de Hilos 1-8,text,true,,896,236,8,8,https://fakestoreapi.com/auth/login,273,0,0
1759607111170,289,Petición HTTP,201,Created,Grupo de Hilos 1-4,text,true,,900,237,8,8,https://fakestoreapi.com/auth/login,289,0,0
1759607111195,275,Petición HTTP,201,Created,Grupo de Hilos 1-7,text,true,,895,235,8,8,https://fakestoreapi.com/auth/login,275,0,0
1759607111206,274,Petición HTTP,201,Created,Grupo de Hilos 1-1,text,true,,895,241,8,8,https://fakestoreapi.com/auth/login,274,0,0
1759607111218,272,Petición HTTP,201,Created,Grupo de Hilos 1-3,text,true,,896,235,8,8,https://fakestoreapi.com/auth/login,272,0,0
1759607111276,284,Petición HTTP,201,Created,Grupo de Hilos 1-5,text,true,,894,236,8,8,https://fakestoreapi.com/auth/login,284,0,0
1759607111338,280,Petición HTTP,201,Created,Grupo de Hilos 1-6,text,true,,894,237,8,8,https://fakestoreapi.com/auth/login,280,0,0
1759607111386,279,Petición HTTP,201,Created,Grupo de Hilos 1-2,text,true,,893,235,8,8,https://fakestoreapi.com/auth/login,279,0,0
1759607111418,279,Petición HTTP,201,Created,Grupo de Hilos 1-8,text,true,,897,241,8,8,https://fakestoreapi.com/auth/login,279,0,0
1759607111459,285,Petición HTTP,201,Created,Grupo de Hilos 1-4,text,true,,892,235,8,8,https://fakestoreapi.com/auth/login,285,0,0
1759607111470,286,Petición HTTP,201,Created,Grupo de Hilos 1-7,text,true,,896,236,8,8,https://fakestoreapi.com/auth/login,286,0,0
1759607111480,282,Petición HTTP,201,Created,Grupo de Hilos 1-1,text,true,,894,237,8,8,https://fakestoreapi.com/auth/login,282,0,0
1759607111490,273,Petición HTTP,201,Created,Grupo de Hilos 1-3,text,true,,899,235,8,8,https://fakestoreapi.com/auth/login,273,0,0
1759607111560,279,Petición HTTP,201,Created,Grupo de Hilos 1-5,text,true,,907,241,8,8,https://fakestoreapi.com/auth/login,279,0,0
1759607111618,281,Petición HTTP,201,Created,Grupo de Hilos 1-6,text,true,,892,235,8,8,https://fakestoreapi.com/auth/login,281,0,0
1759607111665,274,Petición HTTP,201,Created,Grupo de Hilos 1-2,text,true,,890,236,8,8,https://fakestoreapi.com/auth/login,274,0,0
1759607111697,275,Petición HTTP,201,Created,Grupo de Hilos 1-8,text,true,,900,237,8,8,https://fakestoreapi.com/auth/login,275,0,0
1759607111745,286,Petición HTTP,201,Created,Grupo de Hilos 1-4,text,true,,889,235,8,8,https://fakestoreapi.com/auth/login,286,0,0
1759607111763,273,Petición HTTP,201,Created,Grupo de Hilos 1-3,text,true,,894,236,8,8,https://fakestoreapi.com/auth/login,273,0,0
1759607111762,275,Petición HTTP,201,Created,Grupo de Hilos 1-1,text,true,,896,235,8,8,https://fakestoreapi.com/auth/login,275,0,0
1759607111756,285,Petición HTTP,201,Created,Grupo de Hilos 1-7,text,true,,899,241,8,8,https://fakestoreapi.com/auth/login,285,0,0
1759607111839,275,Petición HTTP,201,Created,Grupo de Hilos 1-5,text,true,,898,237,8,8,https://fakestoreapi.com/auth/login,275,0,0
1759607111900,276,Petición HTTP,201,Created,Grupo de Hilos 1-6,text,true,,897,235,8,8,https://fakestoreapi.com/auth/login,276,0,0
1759607111939,278,Petición HTTP,201,Created,Grupo de Hilos 1-2,text,true,,901,241,8,8,https://fakestoreapi.com/auth/login,278,0,0
1759607111972,275,Petición HTTP,201,Created,Grupo de Hilos 1-8,text,true,,890,235,8,8,https://fakestoreapi.com/auth/login,275,0,0
1759607112036,274,Petición HTTP,201,Created,Grupo de Hilos 1-3,text,true,,896,237,8,8,https://fakestoreapi.com/auth/login,274,0,0
1759607112031,283,Petición HTTP,201,Created,Grupo de Hilos 1-4,text,true,,894,236,8,8,https://fakestoreapi.com/auth/login,283,0,0
1759607112038,279,Petición HTTP,201,Created,Grupo de Hilos 1-1,text,true,,893,235,8,8,https://fakestoreapi.com/auth/login,279,0,0
1759607112042,278,Petición HTTP,201,Created,Grupo de Hilos 1-7,text,true,,905,241,8,8,https://fakestoreapi.com/auth/login,278,0,0
1759607112114,279,Petición HTTP,201,Created,Grupo de Hilos 1-5,text,true,,898,235,8,8,https://fakestoreapi.com/auth/login,279,0,0
1759607112176,281,Petición HTTP,201,Created,Grupo de Hilos 1-6,text,true,,892,236,8,8,https://fakestoreapi.com/auth/login,281,0,0
1759607112217,283,Petición HTTP,201,Created,Grupo de Hilos 1-2,text,true,,898,237,8,8,https://fakestoreapi.com/auth/login,283,0,0
1759607112249,282,Petición HTTP,201,Created,Grupo de Hilos 1-8,text,true,,895,235,8,8,https://fakestoreapi.com/auth/login,282,0,0
1759607112311,274,Petición HTTP,201,Created,Grupo de Hilos 1-3,text,true,,901,241,8,8,https://fakestoreapi.com/auth/login,274,0,0
1759607112317,272,Petición HTTP,201,Created,Grupo de Hilos 1-1,text,true,,894,236,8,8,https://fakestoreapi.com/auth/login,272,0,0
1759607112314,279,Petición HTTP,201,Created,Grupo de Hilos 1-4,text,true,,892,235,8,8,https://fakestoreapi.com/auth/login,279,0,0
1759607112320,280,Petición HTTP,201,Created,Grupo de Hilos 1-7,text,true,,900,237,8,8,https://fakestoreapi.com/auth/login,280,0,0
1759607112394,277,Petición HTTP,201,Created,Grupo de Hilos 1-5,text,true,,897,235,8,8,https://fakestoreapi.com/auth/login,277,0,0
1759607112458,278,Petición HTTP,201,Created,Grupo de Hilos 1-6,text,true,,897,241,8,8,https://fakestoreapi.com/auth/login,278,0,0
1759607112500,279,Petición HTTP,201,Created,Grupo de Hilos 1-2,text,true,,898,235,8,8,https://fakestoreapi.com/auth/login,279,0,0
1759607112531,277,Petición HTTP,201,Created,Grupo de Hilos 1-8,text,true,,892,236,8,8,https://fakestoreapi.com/auth/login,277,0,0
1759607112585,279,Petición HTTP,201,Created,Grupo de Hilos 1-3,text,true,,898,237,8,8,https://fakestoreapi.com/auth/login,279,0,0
1759607112590,278,Petición HTTP,201,Created,Grupo de Hilos 1-1,text,true,,897,235,8,8,https://fakestoreapi.com/auth/login,278,0,0
1759607112593,280,Petición HTTP,201,Created,Grupo de Hilos 1-4,text,true,,899,241,8,8,https://fakestoreapi.com/auth/login,280,0,0
1759607112600,282,Petición HTTP,201,Created,Grupo de Hilos 1-7,text,true,,894,235,8,8,https://fakestoreapi.com/auth/login,282,0,0
1759607112671,276,Petición HTTP,201,Created,Grupo de Hilos 1-5,text,true,,888,236,8,8,https://fakestoreapi.com/auth/login,276,0,0
1759607112736,280,Petición HTTP,201,Created,Grupo de Hilos 1-6,text,true,,900,237,8,8,https://fakestoreapi.com/auth/login,280,0,0
1759607112779,286,Petición HTTP,201,Created,Grupo de Hilos 1-2,text,true,,891,235,8,8,https://fakestoreapi.com/auth/login,286,0,0
1759607112808,277,Petición HTTP,201,Created,Grupo de Hilos 1-8,text,true,,895,241,8,8,https://fakestoreapi.com/auth/login,277,0,0
1759607112865,272,Petición HTTP,201,Created,Grupo de Hilos 1-3,text,true,,890,235,8,8,https://fakestoreapi.com/auth/login,272,0,0
1759607112869,269,Petición HTTP,201,Created,Grupo de Hilos 1-1,text,true,,898,236,8,8,https://fakestoreapi.com/auth/login,269,0,0
1759607112873,285,Petición HTTP,201,Created,Grupo de Hilos 1-4,text,true,,904,237,8,8,https://fakestoreapi.com/auth/login,285,0,0
1759607112882,285,Petición HTTP,201,Created,Grupo de Hilos 1-7,text,true,,891,235,8,8,https://fakestoreapi.com/auth/login,285,0,0
1759607112947,275,Petición HTTP,201,Created,Grupo de Hilos 1-5,text,true,,893,241,8,8,https://fakestoreapi.com/auth/login,275,0,0
1759607113016,280,Petición HTTP,201,Created,Grupo de Hilos 1-6,text,true,,900,235,8,8,https://fakestoreapi.com/auth/login,280,0,0
1759607113085,277,Petición HTTP,201,Created,Grupo de Hilos 1-8,text,true,,900,237,8,8,https://fakestoreapi.com/auth/login,277,0,0
1759607113065,294,Petición HTTP,201,Created,Grupo de Hilos 1-2,text,true,,892,236,8,8,https://fakestoreapi.com/auth/login,294,0,0
1759607113138,276,Petición HTTP,201,Created,Grupo de Hilos 1-3,text,true,,893,235,8,8,https://fakestoreapi.com/auth/login,276,0,0
1759607113139,278,Petición HTTP,201,Created,Grupo de Hilos 1-1,text,true,,893,241,8,8,https://fakestoreapi.com/auth/login,278,0,0
1759607113158,286,Petición HTTP,201,Created,Grupo de Hilos 1-4,text,true,,892,235,8,8,https://fakestoreapi.com/auth/login,286,0,0
1759607113167,278,Petición HTTP,201,Created,Grupo de Hilos 1-7,text,true,,890,236,8,8,https://fakestoreapi.com/auth/login,278,0,0
1759607113222,278,Petición HTTP,201,Created,Grupo de Hilos 1-5,text,true,,900,237,8,8,https://fakestoreapi.com/auth/login,278,0,0
1759607113297,276,Petición HTTP,201,Created,Grupo de Hilos 1-6,text,true,,889,235,8,8,https://fakestoreapi.com/auth/login,276,0,0
1759607113362,275,Petición HTTP,201,Created,Grupo de Hilos 1-8,text,true,,913,241,8,8,https://fakestoreapi.com/auth/login,275,0,0
1759607113362,282,Petición HTTP,201,Created,Grupo de Hilos 1-2,text,true,,894,235,8,8,https://fakestoreapi.com/auth/login,282,0,0
1759607113417,263,Petición HTTP,201,Created,Grupo de Hilos 1-1,text,true,,896,237,8,8,https://fakestoreapi.com/auth/login,263,0,0
1759607113414,274,Petición HTTP,201,Created,Grupo de Hilos 1-3,text,true,,898,236,8,8,https://fakestoreapi.com/auth/login,274,0,0
1759607113445,283,Petición HTTP,201,Created,Grupo de Hilos 1-4,text,true,,893,235,8,8,https://fakestoreapi.com/auth/login,283,0,0
1759607113445,283,Petición HTTP,201,Created,Grupo de Hilos 1-7,text,true,,901,241,8,8,https://fakestoreapi.com/auth/login,283,0,0
1759607113500,279,Petición HTTP,201,Created,Grupo de Hilos 1-5,text,true,,892,235,8,8,https://fakestoreapi.com/auth/login,279,0,0
1759607113573,277,Petición HTTP,201,Created,Grupo de Hilos 1-6,text,true,,892,236,8,8,https://fakestoreapi.com/auth/login,277,0,0
1759607113637,274,Petición HTTP,201,Created,Grupo de Hilos 1-8,text,true,,900,237,8,8,https://fakestoreapi.com/auth/login,274,0,0
1759607113644,277,Petición HTTP,201,Created,Grupo de Hilos 1-2,text,true,,899,235,8,8,https://fakestoreapi.com/auth/login,277,0,0
1759607113688,273,Petición HTTP,201,Created,Grupo de Hilos 1-3,text,true,,894,235,8,8,https://fakestoreapi.com/auth/login,273,0,0
1759607113680,283,Petición HTTP,201,Created,Grupo de Hilos 1-1,text,true,,901,241,8,8,https://fakestoreapi.com/auth/login,283,0,0
1759607113728,280,Petición HTTP,201,Created,Grupo de Hilos 1-7,text,true,,900,237,8,8,https://fakestoreapi.com/auth/login,280,0,0
1759607113728,286,Petición HTTP,201,Created,Grupo de Hilos 1-4,text,true,,898,236,8,8,https://fakestoreapi.com/auth/login,286,0,0
1759607113780,278,Petición HTTP,201,Created,Grupo de Hilos 1-5,text,true,,895,235,8,8,https://fakestoreapi.com/auth/login,278,0,0
1759607113851,282,Petición HTTP,201,Created,Grupo de Hilos 1-6,text,true,,899,241,8,8,https://fakestoreapi.com/auth/login,282,0,0
1759607113911,276,Petición HTTP,201,Created,Grupo de Hilos 1-8,text,true,,892,235,8,8,https://fakestoreapi.com/auth/login,276,0,0
1759607113921,278,Petición HTTP,201,Created,Grupo de Hilos 1-2,text,true,,896,236,8,8,https://fakestoreapi.com/auth/login,278,0,0
1759607113964,270,Petición HTTP,201,Created,Grupo de Hilos 1-1,text,true,,897,235,8,8,https://fakestoreapi.com/auth/login,270,0,0
1759607113961,273,Petición HTTP,201,Created,Grupo de Hilos 1-3,text,true,,900,237,8,8,https://fakestoreapi.com/auth/login,273,0,0
1759607114008,286,Petición HTTP,201,Created,Grupo de Hilos 1-7,text,true,,897,241,8,8,https://fakestoreapi.com/auth/login,286,0,0
1759607114014,281,Petición HTTP,201,Created,Grupo de Hilos 1-4,text,true,,896,235,8,8,https://fakestoreapi.com/auth/login,281,0,0
1759607114058,274,Petición HTTP,201,Created,Grupo de Hilos 1-5,text,true,,896,236,8,8,https://fakestoreapi.com/auth/login,274,0,0
